"site_short","site_sum","netNr","decade","effort","year","distance_m","maize_1000m","woodS_1000m","grassS_1000m","settlement_1000m","maize_750m","woodS_750m","grassS_750m","settlement_750m","maize_500m","woodS_500m","grassS_500m","settlement_500m","maize_250m","woodS_250m","grassS_250m","settlement_250m","maize_100m","woodS_100m","grassS_100m","settlement_100m","prop_weed","Hoehe_cm","lon","lat","julian_day"
"BW-M1-22","BW-M1","4",25,199.583333333333,2022,14,1.5,66.08,15.23,7.2,1.92,67.88,12.45,9.04,2.43,57.04,16.39,16.38,8.4,46.38,7.05,30.63,25.33,49.97,0.52,17.43,90,220,8.940791,48.457217,25
"BW-M1-22","BW-M1","4",26,100,2022,14,1.5,66.08,15.23,7.2,1.92,67.88,12.45,9.04,2.43,57.04,16.39,16.38,8.4,46.38,7.05,30.63,25.33,49.97,0.52,17.43,90,220,8.940791,48.457217,26
"BW-M1-22","BW-M1","4",27,300,2022,14,1.5,66.08,15.23,7.2,1.92,67.88,12.45,9.04,2.43,57.04,16.39,16.38,8.4,46.38,7.05,30.63,25.33,49.97,0.52,17.43,80,220,8.940791,48.457217,27
"BW-M1-22","BW-M1","4",28,523.75,2022,14,1.5,66.08,15.23,7.2,1.92,67.88,12.45,9.04,2.43,57.04,16.39,16.38,8.4,46.38,7.05,30.63,25.33,49.97,0.52,17.43,83.3333333333333,211.666666666667,8.940791,48.457217,28
"BW-M1-22","BW-M1","4",29,99.5833333333333,2022,14,1.5,66.08,15.23,7.2,1.92,67.88,12.45,9.04,2.43,57.04,16.39,16.38,8.4,46.38,7.05,30.63,25.33,49.97,0.52,17.43,90,205,8.940791,48.457217,29
"BW-M1-22","BW-M1","5",22,99.5833333333333,2022,14,1.51,66.61,15.12,6.97,1.96,68.18,12.13,9.08,2.43,56.95,16.37,16.57,8.71,47.46,6.44,29.61,26.69,48.83,0.85,16.22,65,220,8.940874,48.457125,22
"BW-M1-22","BW-M1","5",24,350,2022,14,1.51,66.61,15.12,6.97,1.96,68.18,12.13,9.08,2.43,56.95,16.37,16.57,8.71,47.46,6.44,29.61,26.69,48.83,0.85,16.22,55,215,8.940874,48.457125,24
"BW-M1-22","BW-M1","5",25,199.583333333333,2022,14,1.51,66.61,15.12,6.97,1.96,68.18,12.13,9.08,2.43,56.95,16.37,16.57,8.71,47.46,6.44,29.61,26.69,48.83,0.85,16.22,80,225,8.940874,48.457125,25
"BW-M1-22","BW-M1","5",26,100,2022,14,1.51,66.61,15.12,6.97,1.96,68.18,12.13,9.08,2.43,56.95,16.37,16.57,8.71,47.46,6.44,29.61,26.69,48.83,0.85,16.22,80,225,8.940874,48.457125,26
"BW-M1-22","BW-M1","5",27,300,2022,14,1.51,66.61,15.12,6.97,1.96,68.18,12.13,9.08,2.43,56.95,16.37,16.57,8.71,47.46,6.44,29.61,26.69,48.83,0.85,16.22,55,225,8.940874,48.457125,27
"BW-M1-22","BW-M1","5",28,523.75,2022,14,1.51,66.61,15.12,6.97,1.96,68.18,12.13,9.08,2.43,56.95,16.37,16.57,8.71,47.46,6.44,29.61,26.69,48.83,0.85,16.22,71.6666666666667,221.666666666667,8.940874,48.457125,28
"BW-M1-22","BW-M1","5",29,99.5833333333333,2022,14,1.51,66.61,15.12,6.97,1.96,68.18,12.13,9.08,2.43,56.95,16.37,16.57,8.71,47.46,6.44,29.61,26.69,48.83,0.85,16.22,85,205,8.940874,48.457125,29
"BW-M1-22","BW-M1","6",22,99.5833333333333,2022,17.4,1.5,67.08,15,6.81,1.97,68.45,11.89,9.08,2.43,56.94,16.28,16.68,8.94,48.61,5.9,28.63,28.4,48.27,0.87,15.02,75,195,8.940897,48.457041,22
"BW-M1-22","BW-M1","6",24,350,2022,17.4,1.5,67.08,15,6.81,1.97,68.45,11.89,9.08,2.43,56.94,16.28,16.68,8.94,48.61,5.9,28.63,28.4,48.27,0.87,15.02,45,195,8.940897,48.457041,24
"BW-M1-22","BW-M1","6",25,199.583333333333,2022,17.4,1.5,67.08,15,6.81,1.97,68.45,11.89,9.08,2.43,56.94,16.28,16.68,8.94,48.61,5.9,28.63,28.4,48.27,0.87,15.02,80,215,8.940897,48.457041,25
"BW-M1-22","BW-M1","6",26,100,2022,17.4,1.5,67.08,15,6.81,1.97,68.45,11.89,9.08,2.43,56.94,16.28,16.68,8.94,48.61,5.9,28.63,28.4,48.27,0.87,15.02,80,215,8.940897,48.457041,26
"BW-M1-22","BW-M1","6",27,300,2022,17.4,1.5,67.08,15,6.81,1.97,68.45,11.89,9.08,2.43,56.94,16.28,16.68,8.94,48.61,5.9,28.63,28.4,48.27,0.87,15.02,35,200,8.940897,48.457041,27
"BW-M1-22","BW-M1","6",28,523.75,2022,17.4,1.5,67.08,15,6.81,1.97,68.45,11.89,9.08,2.43,56.94,16.28,16.68,8.94,48.61,5.9,28.63,28.4,48.27,0.87,15.02,58.3333333333333,213.333333333333,8.940897,48.457041,28
"BW-M1-22","BW-M1","6",29,99.5833333333333,2022,17.4,1.5,67.08,15,6.81,1.97,68.45,11.89,9.08,2.43,56.94,16.28,16.68,8.94,48.61,5.9,28.63,28.4,48.27,0.87,15.02,65,210,8.940897,48.457041,29
"BW-M1-22","BW-M1","7",22,99.5833333333333,2022,18.2,1.5,67.67,14.85,6.59,2,68.77,11.58,9.11,2.43,56.9,16.19,16.87,9.25,49.81,5.22,27.35,31.06,46.24,0.87,14.41,55,210,8.940978,48.456937,22
"BW-M1-22","BW-M1","7",24,350,2022,18.2,1.5,67.67,14.85,6.59,2,68.77,11.58,9.11,2.43,56.9,16.19,16.87,9.25,49.81,5.22,27.35,31.06,46.24,0.87,14.41,45,235,8.940978,48.456937,24
"BW-M1-22","BW-M1","7",25,199.583333333333,2022,18.2,1.5,67.67,14.85,6.59,2,68.77,11.58,9.11,2.43,56.9,16.19,16.87,9.25,49.81,5.22,27.35,31.06,46.24,0.87,14.41,60,230,8.940978,48.456937,25
"BW-M1-22","BW-M1","7",26,100,2022,18.2,1.5,67.67,14.85,6.59,2,68.77,11.58,9.11,2.43,56.9,16.19,16.87,9.25,49.81,5.22,27.35,31.06,46.24,0.87,14.41,60,230,8.940978,48.456937,26
"BW-M1-22","BW-M1","7",27,300,2022,18.2,1.5,67.67,14.85,6.59,2,68.77,11.58,9.11,2.43,56.9,16.19,16.87,9.25,49.81,5.22,27.35,31.06,46.24,0.87,14.41,20,200,8.940978,48.456937,27
"BW-M1-22","BW-M1","7",28,523.75,2022,18.2,1.5,67.67,14.85,6.59,2,68.77,11.58,9.11,2.43,56.9,16.19,16.87,9.25,49.81,5.22,27.35,31.06,46.24,0.87,14.41,46.6666666666667,216.666666666667,8.940978,48.456937,28
"BW-M1-22","BW-M1","7",29,99.5833333333333,2022,18.2,1.5,67.67,14.85,6.59,2,68.77,11.58,9.11,2.43,56.9,16.19,16.87,9.25,49.81,5.22,27.35,31.06,46.24,0.87,14.41,50,220,8.940978,48.456937,29
"BW-M1-22","BW-M1","8",22,99.5833333333333,2022,19.1,1.5,68.22,14.7,6.4,2.02,69.05,11.32,9.13,2.43,56.99,16,17.06,9.54,50.84,4.73,26.14,33.43,44.01,0.81,14.56,80,200,8.941055,48.456836,22
"BW-M1-22","BW-M1","8",24,350,2022,19.1,1.5,68.22,14.7,6.4,2.02,69.05,11.32,9.13,2.43,56.99,16,17.06,9.54,50.84,4.73,26.14,33.43,44.01,0.81,14.56,40,205,8.941055,48.456836,24
"BW-M1-22","BW-M1","8",25,199.583333333333,2022,19.1,1.5,68.22,14.7,6.4,2.02,69.05,11.32,9.13,2.43,56.99,16,17.06,9.54,50.84,4.73,26.14,33.43,44.01,0.81,14.56,65,210,8.941055,48.456836,25
"BW-M1-22","BW-M1","8",26,100,2022,19.1,1.5,68.22,14.7,6.4,2.02,69.05,11.32,9.13,2.43,56.99,16,17.06,9.54,50.84,4.73,26.14,33.43,44.01,0.81,14.56,65,210,8.941055,48.456836,26
"BW-M1-22","BW-M1","8",27,300,2022,19.1,1.5,68.22,14.7,6.4,2.02,69.05,11.32,9.13,2.43,56.99,16,17.06,9.54,50.84,4.73,26.14,33.43,44.01,0.81,14.56,20,195,8.941055,48.456836,27
"BW-M1-22","BW-M1","8",28,523.75,2022,19.1,1.5,68.22,14.7,6.4,2.02,69.05,11.32,9.13,2.43,56.99,16,17.06,9.54,50.84,4.73,26.14,33.43,44.01,0.81,14.56,41.6666666666667,208.333333333333,8.941055,48.456836,28
"BW-M1-22","BW-M1","8",29,99.5833333333333,2022,19.1,1.5,68.22,14.7,6.4,2.02,69.05,11.32,9.13,2.43,56.99,16,17.06,9.54,50.84,4.73,26.14,33.43,44.01,0.81,14.56,45,205,8.941055,48.456836,29
"BW-M1-22","BW-M1","9",22,99.5833333333333,2022,27.7,1.46,68.56,14.62,6.32,1.99,69.31,11.18,9.07,2.43,57.16,15.76,17.07,9.6,52.06,4.46,25.19,34.19,46.23,0.76,12.16,60,205,8.940984,48.456765,22
"BW-M1-22","BW-M1","9",24,350,2022,27.7,1.46,68.56,14.62,6.32,1.99,69.31,11.18,9.07,2.43,57.16,15.76,17.07,9.6,52.06,4.46,25.19,34.19,46.23,0.76,12.16,60,220,8.940984,48.456765,24
"BW-M1-22","BW-M1","9",25,199.583333333333,2022,27.7,1.46,68.56,14.62,6.32,1.99,69.31,11.18,9.07,2.43,57.16,15.76,17.07,9.6,52.06,4.46,25.19,34.19,46.23,0.76,12.16,60,230,8.940984,48.456765,25
"BW-M1-22","BW-M1","9",26,100,2022,27.7,1.46,68.56,14.62,6.32,1.99,69.31,11.18,9.07,2.43,57.16,15.76,17.07,9.6,52.06,4.46,25.19,34.19,46.23,0.76,12.16,60,230,8.940984,48.456765,26
"BW-M1-22","BW-M1","9",27,300,2022,27.7,1.46,68.56,14.62,6.32,1.99,69.31,11.18,9.07,2.43,57.16,15.76,17.07,9.6,52.06,4.46,25.19,34.19,46.23,0.76,12.16,35,225,8.940984,48.456765,27
"BW-M1-22","BW-M1","9",28,523.75,2022,27.7,1.46,68.56,14.62,6.32,1.99,69.31,11.18,9.07,2.43,57.16,15.76,17.07,9.6,52.06,4.46,25.19,34.19,46.23,0.76,12.16,43.3333333333333,221.666666666667,8.940984,48.456765,28
"BW-M1-22","BW-M1","9",29,99.5833333333333,2022,27.7,1.46,68.56,14.62,6.32,1.99,69.31,11.18,9.07,2.43,57.16,15.76,17.07,9.6,52.06,4.46,25.19,34.19,46.23,0.76,12.16,50,225,8.940984,48.456765,29
"BW-M2-22","BW-M2","1",22,100,2022,5,4.06,39.32,17.77,13.07,5.76,37.26,19.67,9.01,12.68,33.31,25.83,7.87,23.25,33.95,8.93,8.26,23.39,39.04,0,8.7,30,215,8.959726,48.46706,22
"BW-M2-22","BW-M2","1",23,325,2022,5,4.06,39.32,17.77,13.07,5.76,37.26,19.67,9.01,12.68,33.31,25.83,7.87,23.25,33.95,8.93,8.26,23.39,39.04,0,8.7,75,195,8.959726,48.46706,23
"BW-M2-22","BW-M2","1",25,199.583333333333,2022,5,4.06,39.32,17.77,13.07,5.76,37.26,19.67,9.01,12.68,33.31,25.83,7.87,23.25,33.95,8.93,8.26,23.39,39.04,0,8.7,20,220,8.959726,48.46706,25
"BW-M2-22","BW-M2","1",26,62.5,2022,5,4.06,39.32,17.77,13.07,5.76,37.26,19.67,9.01,12.68,33.31,25.83,7.87,23.25,33.95,8.93,8.26,23.39,39.04,0,8.7,20,220,8.959726,48.46706,26
"BW-M2-22","BW-M2","1",27,299.583333333333,2022,5,4.06,39.32,17.77,13.07,5.76,37.26,19.67,9.01,12.68,33.31,25.83,7.87,23.25,33.95,8.93,8.26,23.39,39.04,0,8.7,40,205,8.959726,48.46706,27
"BW-M2-22","BW-M2","1",28,299.583333333333,2022,5,4.06,39.32,17.77,13.07,5.76,37.26,19.67,9.01,12.68,33.31,25.83,7.87,23.25,33.95,8.93,8.26,23.39,39.04,0,8.7,50,210,8.959726,48.46706,28
"BW-M2-22","BW-M2","1",29,298.75,2022,5,4.06,39.32,17.77,13.07,5.76,37.26,19.67,9.01,12.68,33.31,25.83,7.87,23.25,33.95,8.93,8.26,23.39,39.04,0,8.7,55,210,8.959726,48.46706,29
"BW-M2-22","BW-M2","10",22,100,2022,9.5,4.14,36.66,19.19,13.61,5.64,35.42,20.33,7.75,12.68,28.7,27.32,5.5,24.78,19.21,19.96,8.07,22.9,18.87,0,3.31,90,225,8.959518,48.467701,22
"BW-M2-22","BW-M2","10",23,325,2022,9.5,4.14,36.66,19.19,13.61,5.64,35.42,20.33,7.75,12.68,28.7,27.32,5.5,24.78,19.21,19.96,8.07,22.9,18.87,0,3.31,80,190,8.959518,48.467701,23
"BW-M2-22","BW-M2","10",25,199.583333333333,2022,9.5,4.14,36.66,19.19,13.61,5.64,35.42,20.33,7.75,12.68,28.7,27.32,5.5,24.78,19.21,19.96,8.07,22.9,18.87,0,3.31,80,230,8.959518,48.467701,25
"BW-M2-22","BW-M2","10",26,62.5,2022,9.5,4.14,36.66,19.19,13.61,5.64,35.42,20.33,7.75,12.68,28.7,27.32,5.5,24.78,19.21,19.96,8.07,22.9,18.87,0,3.31,80,230,8.959518,48.467701,26
"BW-M2-22","BW-M2","10",27,299.583333333333,2022,9.5,4.14,36.66,19.19,13.61,5.64,35.42,20.33,7.75,12.68,28.7,27.32,5.5,24.78,19.21,19.96,8.07,22.9,18.87,0,3.31,80,225,8.959518,48.467701,27
"BW-M2-22","BW-M2","10",28,299.583333333333,2022,9.5,4.14,36.66,19.19,13.61,5.64,35.42,20.33,7.75,12.68,28.7,27.32,5.5,24.78,19.21,19.96,8.07,22.9,18.87,0,3.31,65,235,8.959518,48.467701,28
"BW-M2-22","BW-M2","10",29,298.75,2022,9.5,4.14,36.66,19.19,13.61,5.64,35.42,20.33,7.75,12.68,28.7,27.32,5.5,24.78,19.21,19.96,8.07,22.9,18.87,0,3.31,50,235,8.959518,48.467701,29
"BW-M2-22","BW-M2","2",22,100,2022,5.1,4.08,39.49,17.89,12.88,5.73,37.39,19.72,8.99,12.68,33.63,25.6,7.72,24.18,33.63,8.72,7.8,26.55,36.43,0,6.36,45,210,8.959877,48.467087,22
"BW-M2-22","BW-M2","2",23,325,2022,5.1,4.08,39.49,17.89,12.88,5.73,37.39,19.72,8.99,12.68,33.63,25.6,7.72,24.18,33.63,8.72,7.8,26.55,36.43,0,6.36,85,210,8.959877,48.467087,23
"BW-M2-22","BW-M2","2",25,199.583333333333,2022,5.1,4.08,39.49,17.89,12.88,5.73,37.39,19.72,8.99,12.68,33.63,25.6,7.72,24.18,33.63,8.72,7.8,26.55,36.43,0,6.36,30,210,8.959877,48.467087,25
"BW-M2-22","BW-M2","2",26,62.5,2022,5.1,4.08,39.49,17.89,12.88,5.73,37.39,19.72,8.99,12.68,33.63,25.6,7.72,24.18,33.63,8.72,7.8,26.55,36.43,0,6.36,30,210,8.959877,48.467087,26
"BW-M2-22","BW-M2","2",27,299.583333333333,2022,5.1,4.08,39.49,17.89,12.88,5.73,37.39,19.72,8.99,12.68,33.63,25.6,7.72,24.18,33.63,8.72,7.8,26.55,36.43,0,6.36,35,180,8.959877,48.467087,27
"BW-M2-22","BW-M2","2",28,299.583333333333,2022,5.1,4.08,39.49,17.89,12.88,5.73,37.39,19.72,8.99,12.68,33.63,25.6,7.72,24.18,33.63,8.72,7.8,26.55,36.43,0,6.36,45,220,8.959877,48.467087,28
"BW-M2-22","BW-M2","2",29,298.75,2022,5.1,4.08,39.49,17.89,12.88,5.73,37.39,19.72,8.99,12.68,33.63,25.6,7.72,24.18,33.63,8.72,7.8,26.55,36.43,0,6.36,50,200,8.959877,48.467087,29
"BW-M2-22","BW-M2","3",22,100,2022,2.3,4.1,39.67,18.04,12.68,5.7,37.56,19.78,8.95,12.68,34.09,25.35,7.49,25.34,33.14,8.43,7.23,31.07,32.14,0,3.79,30,205,8.960056,48.467122,22
"BW-M2-22","BW-M2","3",23,325,2022,2.3,4.1,39.67,18.04,12.68,5.7,37.56,19.78,8.95,12.68,34.09,25.35,7.49,25.34,33.14,8.43,7.23,31.07,32.14,0,3.79,50,185,8.960056,48.467122,23
"BW-M2-22","BW-M2","3",25,199.583333333333,2022,2.3,4.1,39.67,18.04,12.68,5.7,37.56,19.78,8.95,12.68,34.09,25.35,7.49,25.34,33.14,8.43,7.23,31.07,32.14,0,3.79,20,200,8.960056,48.467122,25
"BW-M2-22","BW-M2","3",26,62.5,2022,2.3,4.1,39.67,18.04,12.68,5.7,37.56,19.78,8.95,12.68,34.09,25.35,7.49,25.34,33.14,8.43,7.23,31.07,32.14,0,3.79,20,200,8.960056,48.467122,26
"BW-M2-22","BW-M2","3",27,299.583333333333,2022,2.3,4.1,39.67,18.04,12.68,5.7,37.56,19.78,8.95,12.68,34.09,25.35,7.49,25.34,33.14,8.43,7.23,31.07,32.14,0,3.79,45,200,8.960056,48.467122,27
"BW-M2-22","BW-M2","3",28,299.583333333333,2022,2.3,4.1,39.67,18.04,12.68,5.7,37.56,19.78,8.95,12.68,34.09,25.35,7.49,25.34,33.14,8.43,7.23,31.07,32.14,0,3.79,55,205,8.960056,48.467122,28
"BW-M2-22","BW-M2","3",29,298.75,2022,2.3,4.1,39.67,18.04,12.68,5.7,37.56,19.78,8.95,12.68,34.09,25.35,7.49,25.34,33.14,8.43,7.23,31.07,32.14,0,3.79,60,195,8.960056,48.467122,29
"BW-M2-22","BW-M2","4",22,100,2022,10.6,4.1,39.31,18.06,12.86,5.71,37.34,19.8,8.87,12.68,33.4,25.68,7.43,24.53,32.23,9.53,7.68,27.43,33.47,0,5.52,60,230,8.959912,48.467148,22
"BW-M2-22","BW-M2","4",23,325,2022,10.6,4.1,39.31,18.06,12.86,5.71,37.34,19.8,8.87,12.68,33.4,25.68,7.43,24.53,32.23,9.53,7.68,27.43,33.47,0,5.52,60,220,8.959912,48.467148,23
"BW-M2-22","BW-M2","4",25,199.583333333333,2022,10.6,4.1,39.31,18.06,12.86,5.71,37.34,19.8,8.87,12.68,33.4,25.68,7.43,24.53,32.23,9.53,7.68,27.43,33.47,0,5.52,30,240,8.959912,48.467148,25
"BW-M2-22","BW-M2","4",26,62.5,2022,10.6,4.1,39.31,18.06,12.86,5.71,37.34,19.8,8.87,12.68,33.4,25.68,7.43,24.53,32.23,9.53,7.68,27.43,33.47,0,5.52,30,240,8.959912,48.467148,26
"BW-M2-22","BW-M2","4",27,299.583333333333,2022,10.6,4.1,39.31,18.06,12.86,5.71,37.34,19.8,8.87,12.68,33.4,25.68,7.43,24.53,32.23,9.53,7.68,27.43,33.47,0,5.52,30,190,8.959912,48.467148,27
"BW-M2-22","BW-M2","4",28,299.583333333333,2022,10.6,4.1,39.31,18.06,12.86,5.71,37.34,19.8,8.87,12.68,33.4,25.68,7.43,24.53,32.23,9.53,7.68,27.43,33.47,0,5.52,40,215,8.959912,48.467148,28
"BW-M2-22","BW-M2","4",29,298.75,2022,10.6,4.1,39.31,18.06,12.86,5.71,37.34,19.8,8.87,12.68,33.4,25.68,7.43,24.53,32.23,9.53,7.68,27.43,33.47,0,5.52,30,215,8.959912,48.467148,29
"BW-M2-22","BW-M2","5",22,100,2022,10,4.13,38.88,18.27,12.95,5.7,37.13,19.91,8.67,12.68,32.68,25.99,7.04,24.36,30.03,11.24,7.84,26.41,30.74,0,5.6,80,225,8.959855,48.467237,22
"BW-M2-22","BW-M2","5",23,325,2022,10,4.13,38.88,18.27,12.95,5.7,37.13,19.91,8.67,12.68,32.68,25.99,7.04,24.36,30.03,11.24,7.84,26.41,30.74,0,5.6,40,230,8.959855,48.467237,23
"BW-M2-22","BW-M2","5",25,199.583333333333,2022,10,4.13,38.88,18.27,12.95,5.7,37.13,19.91,8.67,12.68,32.68,25.99,7.04,24.36,30.03,11.24,7.84,26.41,30.74,0,5.6,40,230,8.959855,48.467237,25
"BW-M2-22","BW-M2","5",26,62.5,2022,10,4.13,38.88,18.27,12.95,5.7,37.13,19.91,8.67,12.68,32.68,25.99,7.04,24.36,30.03,11.24,7.84,26.41,30.74,0,5.6,40,230,8.959855,48.467237,26
"BW-M2-22","BW-M2","5",27,299.583333333333,2022,10,4.13,38.88,18.27,12.95,5.7,37.13,19.91,8.67,12.68,32.68,25.99,7.04,24.36,30.03,11.24,7.84,26.41,30.74,0,5.6,50,220,8.959855,48.467237,27
"BW-M2-22","BW-M2","5",28,299.583333333333,2022,10,4.13,38.88,18.27,12.95,5.7,37.13,19.91,8.67,12.68,32.68,25.99,7.04,24.36,30.03,11.24,7.84,26.41,30.74,0,5.6,40,230,8.959855,48.467237,28
"BW-M2-22","BW-M2","5",29,298.75,2022,10,4.13,38.88,18.27,12.95,5.7,37.13,19.91,8.67,12.68,32.68,25.99,7.04,24.36,30.03,11.24,7.84,26.41,30.74,0,5.6,45,220,8.959855,48.467237,29
"BW-M2-22","BW-M2","6",22,100,2022,9.5,4.14,38.44,18.48,13.05,5.68,36.89,20.02,8.47,12.68,31.96,26.27,6.69,24.13,27.83,13.1,7.98,25.39,28.09,0,5.5,85,245,8.959795,48.467327,22
"BW-M2-22","BW-M2","6",23,325,2022,9.5,4.14,38.44,18.48,13.05,5.68,36.89,20.02,8.47,12.68,31.96,26.27,6.69,24.13,27.83,13.1,7.98,25.39,28.09,0,5.5,50,230,8.959795,48.467327,23
"BW-M2-22","BW-M2","6",25,199.583333333333,2022,9.5,4.14,38.44,18.48,13.05,5.68,36.89,20.02,8.47,12.68,31.96,26.27,6.69,24.13,27.83,13.1,7.98,25.39,28.09,0,5.5,70,230,8.959795,48.467327,25
"BW-M2-22","BW-M2","6",26,62.5,2022,9.5,4.14,38.44,18.48,13.05,5.68,36.89,20.02,8.47,12.68,31.96,26.27,6.69,24.13,27.83,13.1,7.98,25.39,28.09,0,5.5,70,230,8.959795,48.467327,26
"BW-M2-22","BW-M2","6",27,299.583333333333,2022,9.5,4.14,38.44,18.48,13.05,5.68,36.89,20.02,8.47,12.68,31.96,26.27,6.69,24.13,27.83,13.1,7.98,25.39,28.09,0,5.5,65,210,8.959795,48.467327,27
"BW-M2-22","BW-M2","6",28,299.583333333333,2022,9.5,4.14,38.44,18.48,13.05,5.68,36.89,20.02,8.47,12.68,31.96,26.27,6.69,24.13,27.83,13.1,7.98,25.39,28.09,0,5.5,65,245,8.959795,48.467327,28
"BW-M2-22","BW-M2","6",29,298.75,2022,9.5,4.14,38.44,18.48,13.05,5.68,36.89,20.02,8.47,12.68,31.96,26.27,6.69,24.13,27.83,13.1,7.98,25.39,28.09,0,5.5,65,230,8.959795,48.467327,29
"BW-M2-22","BW-M2","7",22,100,2022,9.9,4.15,38.05,18.65,13.16,5.67,36.61,20.11,8.31,12.68,31.28,26.52,6.42,23.88,25.92,14.81,8.12,24.45,25.98,0,5.38,80,255,8.959732,48.467405,22
"BW-M2-22","BW-M2","7",23,325,2022,9.9,4.15,38.05,18.65,13.16,5.67,36.61,20.11,8.31,12.68,31.28,26.52,6.42,23.88,25.92,14.81,8.12,24.45,25.98,0,5.38,80,245,8.959732,48.467405,23
"BW-M2-22","BW-M2","7",25,199.583333333333,2022,9.9,4.15,38.05,18.65,13.16,5.67,36.61,20.11,8.31,12.68,31.28,26.52,6.42,23.88,25.92,14.81,8.12,24.45,25.98,0,5.38,80,240,8.959732,48.467405,25
"BW-M2-22","BW-M2","7",26,62.5,2022,9.9,4.15,38.05,18.65,13.16,5.67,36.61,20.11,8.31,12.68,31.28,26.52,6.42,23.88,25.92,14.81,8.12,24.45,25.98,0,5.38,80,240,8.959732,48.467405,26
"BW-M2-22","BW-M2","7",27,299.583333333333,2022,9.9,4.15,38.05,18.65,13.16,5.67,36.61,20.11,8.31,12.68,31.28,26.52,6.42,23.88,25.92,14.81,8.12,24.45,25.98,0,5.38,65,220,8.959732,48.467405,27
"BW-M2-22","BW-M2","7",28,299.583333333333,2022,9.9,4.15,38.05,18.65,13.16,5.67,36.61,20.11,8.31,12.68,31.28,26.52,6.42,23.88,25.92,14.81,8.12,24.45,25.98,0,5.38,60,240,8.959732,48.467405,28
"BW-M2-22","BW-M2","7",29,298.75,2022,9.9,4.15,38.05,18.65,13.16,5.67,36.61,20.11,8.31,12.68,31.28,26.52,6.42,23.88,25.92,14.81,8.12,24.45,25.98,0,5.38,45,245,8.959732,48.467405,29
"BW-M2-22","BW-M2","8",22,100,2022,10.4,4.15,37.64,18.81,13.28,5.65,36.29,20.19,8.14,12.68,30.57,26.78,6.16,23.65,24.01,16.51,8.24,23.66,23.9,0,5.11,75,250,8.959665,48.467485,22
"BW-M2-22","BW-M2","8",23,325,2022,10.4,4.15,37.64,18.81,13.28,5.65,36.29,20.19,8.14,12.68,30.57,26.78,6.16,23.65,24.01,16.51,8.24,23.66,23.9,0,5.11,90,240,8.959665,48.467485,23
"BW-M2-22","BW-M2","8",25,199.583333333333,2022,10.4,4.15,37.64,18.81,13.28,5.65,36.29,20.19,8.14,12.68,30.57,26.78,6.16,23.65,24.01,16.51,8.24,23.66,23.9,0,5.11,60,240,8.959665,48.467485,25
"BW-M2-22","BW-M2","8",26,62.5,2022,10.4,4.15,37.64,18.81,13.28,5.65,36.29,20.19,8.14,12.68,30.57,26.78,6.16,23.65,24.01,16.51,8.24,23.66,23.9,0,5.11,60,240,8.959665,48.467485,26
"BW-M2-22","BW-M2","8",27,299.583333333333,2022,10.4,4.15,37.64,18.81,13.28,5.65,36.29,20.19,8.14,12.68,30.57,26.78,6.16,23.65,24.01,16.51,8.24,23.66,23.9,0,5.11,60,230,8.959665,48.467485,27
"BW-M2-22","BW-M2","8",28,299.583333333333,2022,10.4,4.15,37.64,18.81,13.28,5.65,36.29,20.19,8.14,12.68,30.57,26.78,6.16,23.65,24.01,16.51,8.24,23.66,23.9,0,5.11,45,240,8.959665,48.467485,28
"BW-M2-22","BW-M2","8",29,298.75,2022,10.4,4.15,37.64,18.81,13.28,5.65,36.29,20.19,8.14,12.68,30.57,26.78,6.16,23.65,24.01,16.51,8.24,23.66,23.9,0,5.11,50,230,8.959665,48.467485,29
"BW-M2-22","BW-M2","9",22,100,2022,10.9,4.15,37.15,18.99,13.44,5.64,35.87,20.26,7.93,12.68,29.68,27.06,5.85,24.01,21.64,18.23,8.23,23.09,21.46,0,4.52,70,235,8.959583,48.467585,22
"BW-M2-22","BW-M2","9",23,325,2022,10.9,4.15,37.15,18.99,13.44,5.64,35.87,20.26,7.93,12.68,29.68,27.06,5.85,24.01,21.64,18.23,8.23,23.09,21.46,0,4.52,90,220,8.959583,48.467585,23
"BW-M2-22","BW-M2","9",25,199.583333333333,2022,10.9,4.15,37.15,18.99,13.44,5.64,35.87,20.26,7.93,12.68,29.68,27.06,5.85,24.01,21.64,18.23,8.23,23.09,21.46,0,4.52,50,240,8.959583,48.467585,25
"BW-M2-22","BW-M2","9",26,62.5,2022,10.9,4.15,37.15,18.99,13.44,5.64,35.87,20.26,7.93,12.68,29.68,27.06,5.85,24.01,21.64,18.23,8.23,23.09,21.46,0,4.52,50,240,8.959583,48.467585,26
"BW-M2-22","BW-M2","9",27,299.583333333333,2022,10.9,4.15,37.15,18.99,13.44,5.64,35.87,20.26,7.93,12.68,29.68,27.06,5.85,24.01,21.64,18.23,8.23,23.09,21.46,0,4.52,90,170,8.959583,48.467585,27
"BW-M2-22","BW-M2","9",28,299.583333333333,2022,10.9,4.15,37.15,18.99,13.44,5.64,35.87,20.26,7.93,12.68,29.68,27.06,5.85,24.01,21.64,18.23,8.23,23.09,21.46,0,4.52,60,225,8.959583,48.467585,28
"BW-M2-22","BW-M2","9",29,298.75,2022,10.9,4.15,37.15,18.99,13.44,5.64,35.87,20.26,7.93,12.68,29.68,27.06,5.85,24.01,21.64,18.23,8.23,23.09,21.46,0,4.52,60,220,8.959583,48.467585,29
